2025-06-10 11:28:22.1397 INFO 1081489826-04;Wicomico County Public Schools;Wicomico County Board of Education;0.0;unsupported 
2025-06-10 11:38:15.4834 INFO 1009499520-04;Anne Arundel County Public Schools;Anne Arundel County Public Schools;0.9;high 
2025-06-10 11:38:15.4854 INFO 1009499520-04;Anne Arundel County Public Schools;Anne Arundel County;0.9;high 
2025-06-10 11:38:17.1708 INFO 1083500451-04;State of Maryland;State of Maryland;0.9;high 
2025-06-10 11:38:17.1738 INFO 1083500451-04;State of Maryland;State of Maryland;0.9;high 
2025-06-10 11:38:17.9842 INFO 5101502202-01;Red Hat Inc;Red Hat;0.0;unsupported 
2025-06-10 11:38:17.9870 INFO 5101502202-01;Red Hat Inc;Redhot;0.5; 
2025-06-10 11:38:17.9870 INFO 5101502202-01;Red Hat Inc;Red Hot;0.5; 
2025-06-10 11:38:17.9870 INFO 5101502202-01;Red Hat Inc;RediHeat;0.5; 
2025-06-10 11:38:17.9870 INFO 5101502202-01;Red Hat Inc;Red Hot;0.5; 
2025-06-10 11:38:18.7834 INFO 1024502650-02;University of Maryland Medical System - St. Joseph;University of Maryland Medical System;0.3;low 
2025-06-10 11:38:20.0890 INFO 1081502741-01;Palantir Technologies;Palantir Technologies;0.9;high 
2025-06-10 11:38:20.5871 INFO 1081482764-01;American University;American University;0.0;unsupported 
2025-06-10 11:38:20.5871 INFO 1081482764-01;American University;American University Washington College of Law;0.5; 
2025-06-10 11:38:20.5871 INFO 1081482764-01;American University;American University of Beirut;0.5; 
2025-06-10 11:38:20.5951 INFO 1081482764-01;American University;American University of Antigua;0.5; 
2025-06-10 11:38:20.5951 INFO 1081482764-01;American University;American University of Health Sciences;0.5; 
2025-06-10 11:38:20.5951 INFO 1081482764-01;American University;American University Eagle;0.5; 
2025-06-10 11:38:20.5951 INFO 1081482764-01;American University;American University in Cairo;0.5; 
2025-06-10 11:38:20.5951 INFO 1081482764-01;American University;American University Journal of Gender, Social Policy & the Law;0.5; 
2025-06-10 11:38:20.5951 INFO 1081482764-01;American University;American University of Rome;0.5; 
2025-06-10 11:38:20.5951 INFO 1081482764-01;American University;American University of Armenia;0.5; 
2025-06-10 11:38:21.4988 INFO 1081501976-02;The World Bank;World Bank Group;0.5; 
2025-06-10 11:38:21.9635 INFO 1081499113-02;PRA Group;PRA Group;0.5; 
2025-06-10 11:38:21.9635 INFO 1081499113-02;PRA Group;Par Group;0.5; 
2025-06-10 11:38:21.9635 INFO 1081499113-02;PRA Group;P + R Group;0.5; 
2025-06-10 11:38:21.9705 INFO 1081499113-02;PRA Group;PRI Group;0.5; 
2025-06-10 11:38:21.9705 INFO 1081499113-02;PRA Group;ProGroup;0.5; 
2025-06-10 11:38:21.9705 INFO 1081499113-02;PRA Group;PPR Group;0.5; 
2025-06-10 11:38:21.9705 INFO 1081499113-02;PRA Group;PIR Group;0.5; 
2025-06-10 11:38:21.9705 INFO 1081499113-02;PRA Group;ProGroup;0.5; 
2025-06-10 11:38:22.4573 INFO 1075492892-05;Barac Company;Barco;0.5; 
2025-06-10 11:38:22.4573 INFO 1075492892-05;Barac Company;Bark;0.5; 
2025-06-10 11:38:22.4573 INFO 1075492892-05;Barac Company;Obama For America;0.5; 
2025-06-10 11:38:22.4573 INFO 1075492892-05;Barac Company;Barack Ferrazzano Kirschbaum & Nagelberg;0.5; 
2025-06-10 11:38:22.4573 INFO 1075492892-05;Barac Company;BREC;0.5; 
2025-06-10 11:38:22.4703 INFO 1075492892-05;Barac Company;Barkay;0.5; 
2025-06-10 11:38:22.4703 INFO 1075492892-05;Barac Company;BHRAC;0.5; 
2025-06-10 11:38:22.4703 INFO 1075492892-05;Barac Company;Barack Obama Green Charter High School;0.5; 
2025-06-10 11:38:22.4703 INFO 1075492892-05;Barac Company;BROC;0.5; 
2025-06-10 11:38:22.4703 INFO 1075492892-05;Barac Company;Bar A Construction;0.5; 
2025-06-10 11:38:22.9865 INFO 1075492892-04;DC Metro;DC Metro Food Tours;0.5; 
2025-06-10 11:38:22.9865 INFO 1075492892-04;DC Metro;DC Metro Cleaning;0.5; 
2025-06-10 11:38:22.9865 INFO 1075492892-04;DC Metro;DC Metro Immigration Law;0.5; 
2025-06-10 11:38:22.9865 INFO 1075492892-04;DC Metro;DC Metro Homes;0.5; 
2025-06-10 11:38:22.9865 INFO 1075492892-04;DC Metro;DC Metropolitan Subcontractors Association (DCMSA;0.5; 
2025-06-10 11:38:22.9865 INFO 1075492892-04;DC Metro;Dc Metro Saisamsthan;0.5; 
2025-06-10 11:38:23.0010 INFO 1075492892-04;DC Metro;DC Metro Qigong;0.5; 
2025-06-10 11:38:23.0010 INFO 1075492892-04;DC Metro;DC Metropolitan Guest House;0.5; 
2025-06-10 11:38:23.0010 INFO 1075492892-04;DC Metro;DC Metro Aviation Services;0.5; 
2025-06-10 11:38:23.0010 INFO 1075492892-04;DC Metro;Dc Metro Carpentry;0.5; 
2025-06-10 11:38:23.8472 INFO 1024495246-02;National Weather Service;National Weather Service;0.5; 
2025-06-10 11:38:23.8472 INFO 1024495246-02;National Weather Service;National Weather Service Employees Organization;0.5; 
2025-06-10 11:38:24.6060 INFO 1022499876-03;Johns Hopkins Health System;Johns Hopkins Medicine;0.0;unsupported 
2025-06-10 11:38:24.6060 INFO 1022499876-03;Johns Hopkins Health System;Johns Hopkins University;0.0;unsupported 
2025-06-10 11:38:25.3526 INFO 1009497812-02;Meridian International Center;Meridian International Center;0.5; 
2025-06-10 11:38:26.1345 INFO 1024501040-01;Johns Hopkins University;Johns Hopkins University;0.0;unsupported 
2025-06-10 11:38:26.1345 INFO 1024501040-01;Johns Hopkins University;Johns Hopkins Medicine;0.0;unsupported 
2025-06-10 11:38:26.9910 INFO 1030488126-02;State of DE;State of Delaware;0.9;high 
2025-06-10 11:38:26.9910 INFO 1030488126-02;State of DE;State of Devotion;0.5; 
2025-06-10 11:38:27.9912 INFO 1030488126-01;Alexander RV;Alexander RV Center;0.5; 
2025-06-10 11:38:29.0104 INFO 1024502487-01;The Whiting-Turner Contracting Company;Whiting-Turner Contracting;0.5; 
2025-06-10 11:38:33.0147 INFO 1024488502-04;Carahsoft Technologies;Carahsoft;0.9;high 
2025-06-10 11:38:33.6296 INFO 1024488502-03;Tri-County Pump Service;Tri-County Pump Service;0.5; 
2025-06-10 11:38:34.3299 INFO 1010502837-01;Walgreen Co.;Walgreens;0.9;high 
2025-06-10 11:38:34.8405 INFO 1083500810-04;Anne Arundel County;Anne Arundel County;0.9;high 
2025-06-10 11:38:34.8405 INFO 1083500810-04;Anne Arundel County;Anne Arundel County Public Schools;0.9;high 
2025-06-10 11:38:34.8455 INFO 1083500810-04;Anne Arundel County;Anne Arundel County Public Library;0.5; 
2025-06-10 11:38:34.8455 INFO 1083500810-04;Anne Arundel County;Anne Arundel County Community Action Agency;0.5; 
2025-06-10 11:38:34.8455 INFO 1083500810-04;Anne Arundel County;Anne Arundel County Food Bank;0.5; 
2025-06-10 11:38:34.8455 INFO 1083500810-04;Anne Arundel County;Anne Arundel County Schools;0.5; 
2025-06-10 11:38:34.8455 INFO 1083500810-04;Anne Arundel County;Anne Arundel County Breaking News & Events;0.5; 
2025-06-10 11:38:34.8455 INFO 1083500810-04;Anne Arundel County;Anne Arundel County Watershed Stewards Academy;0.5; 
2025-06-10 11:38:35.5856 INFO 1009500653-01;Transportation Security Administration;Transportation Security Administration;0.9;high 
2025-06-10 11:38:36.3596 INFO 1083468018-04;Office of Navel Intelligence;Office of Naval Intelligence;0.5; 
2025-06-10 11:38:37.2302 INFO 1024493658-03;Morgan Stanley;Morgan Stanley;0.0;unsupported 
2025-06-10 11:38:39.9918 INFO 7040499008-04;State of RI;State of Rhode Island;0.3;low 
2025-06-10 11:38:40.8073 INFO 1083500451-03;State of Maryland;State of Maryland;0.9;high 
2025-06-10 11:38:40.8073 INFO 1083500451-03;State of Maryland;State of Maryland;0.9;high 
2025-06-10 11:38:41.6323 INFO 1071487341-06;Metarom USA;Metrohm USA;0.5; 
2025-06-10 11:38:42.4918 INFO 1031496945-06;Doordash;DoorDash;0.9;high 
2025-06-10 11:38:43.2724 INFO 1024492661-05;George Washington University;George Washington University;0.9;high 
2025-06-10 11:38:44.2907 INFO 1014486282-06;The Johns Hopkins Hospital;Johns Hopkins Medicine;0.0;unsupported 
2025-06-10 11:38:44.2907 INFO 1014486282-06;The Johns Hopkins Hospital;Johns Hopkins University;0.0;unsupported 
2025-06-10 11:38:46.7449 INFO 1024451052-01;Johnson Mirmiran and Thompson;Johnson, Mirmiran & Thompson;0.0;unsupported 
2025-06-10 11:38:47.6553 INFO 1010498535-02;Merritt Management Corp;Merit Management;0.5; 
2025-06-10 11:38:48.4750 INFO 1024495778-03;Baltimore City Public Schools;Baltimore City Public Schools;0.0;unsupported 
2025-06-10 11:38:48.4750 INFO 1024495778-03;Baltimore City Public Schools;Baltimore County Public Schools;0.0;unsupported 
